activity_id,customer_id,activity_date,activity_type
ACT0019790,CUST000544,23-06-2025,support_ticket
ACT0019791,CUST008133,16 Oct 2025,email_click
ACT0019792,CUST001512,26-03-2026,cart_add
ACT0019793,CUST005119,18-09-2024,email_click
ACT0019794,CUST004178,,support_ticket
ACT0019795,CUST003240,01/01/2025,app_open
ACT0019796,CUST009613,2023-10-05,support_ticket
ACT0019797,CUST003904,2025-11-18,app_open
ACT0019798,CUST003282,06/11/2026,login
ACT0019799,CUST001954,2024-12-13,purchase
ACT0019800,CUST006144,2023-04-21,support_ticket
ACT0019801,CUST002811,2023-03-26,email_open
ACT0019802,CUST001520,2024-04-20,app_open
ACT0019803,CUST009326,2024-03-26,purchase
ACT0019804,CUST001406,2023-03-08,purchase
ACT0019805,CUST002715,01/29/2024,login
ACT0019806,CUST009375,09-07-2023,cart_add
ACT0019807,CUST000114,2025-01-18,support_ticket
ACT0019808,CUST005096,2026-02-16,email_open
ACT0019809,CUST008105,2023-12-28,email_click
ACT0019810,CUST007299,2023-11-09,email_click
ACT0019811,CUST008750,2025-07-15,login
ACT0019812,CUST000952,2025-04-23,email_open
ACT0019813,CUST006476,2024-10-10,email_open
ACT0019814,CUST000294,02-11-2023,login
ACT0019815,CUST008107,2026-07-19,cart_add
ACT0019816,CUST006301,26 Aug 2023,login
ACT0019817,CUST000778,2023-09-24,email_click
ACT0019818,CUST008484,2026-01-27,cart_add
ACT0019819,CUST001915,2023-05-12,login
ACT0019820,CUST006909,11-07-2025,email_click
ACT0019821,CUST000277,2023-06-17,email_click
ACT0019822,CUST007391,2026-05-08,app_open
ACT0019823,CUST002744,2023-12-02,email_open
ACT0019824,CUST005121,03/08/2025,email_open
ACT0019825,CUST006358,2024-10-22,email_click
ACT0019826,CUST001811,2023-05-19,purchase
ACT0019827,CUST009117,20-03-2025,email_open
ACT0019828,CUST009120,20 Feb 2024,email_click
ACT0019829,CUST009754,2024-02-02,purchase
ACT0019830,CUST006885,03-10-2024,email_open
ACT0019831,CUST007392,18-03-2023,app_open
ACT0019832,CUST001289,2025-01-01,purchase
ACT0019833,CUST001203,2025-03-12,app_open
ACT0019834,CUST001694,2024-06-26,page_view
ACT0019835,CUST000911,,app_open
ACT0019836,CUST009753,2026-03-15,purchase
ACT0019837,CUST005253,2025-07-05,app_open
ACT0019838,CUST002848,2023-01-21,email_click
ACT0019839,CUST003262,02/02/2026,email_open
ACT0019840,CUST009740,2023-08-11,email_open
ACT0019841,CUST009231,2024-10-03,login
ACT0019842,CUST006105,2025-09-20,email_open
ACT0019843,CUST007798,2025-07-21,purchase
ACT0019844,CUST005810,08/04/2025,purchase
ACT0019845,CUST007718,11-10-2025,email_click
ACT0019846,CUST000825,04/01/2025,purchase
ACT0019847,CUST001631,06-03-2023,login
ACT0019848,CUST000805,2024-11-19,app_open
ACT0019849,CUST008242,2024-01-13,app_open
ACT0019850,CUST002925,2023-11-06,support_ticket
ACT0019851,CUST004209,,purchase
ACT0019852,CUST005986,2025-10-11,login
ACT0019853,CUST009335,2025-07-01,purchase
ACT0019854,CUST008923,2024-11-06,email_click
ACT0019855,CUST008452,2023-05-29,support_ticket
ACT0019856,CUST000662,2024-08-11,cart_add
ACT0019857,CUST000537,03/16/2025,cart_add
ACT0019858,CUST006170,07/14/2025,cart_add
ACT0019859,CUST005872,2026-03-22,page_view
ACT0019860,CUST003625,07/10/2026,page_view
ACT0019861,CUST005566,03/14/2023,purchase
ACT0019862,CUST008140,2023-09-16,login
ACT0019863,CUST007099,09/12/2023,app_open
ACT0019864,CUST005698,2025-05-14,cart_add
ACT0019865,CUST001247,02/15/2024,email_click
ACT0019866,CUST009380,27-04-2024,app_open
ACT0019867,CUST008286,07/07/2025,email_open
ACT0019868,CUST001116,2024-11-16,email_open
ACT0019869,CUST003877,2025-07-09,support_ticket
ACT0019870,CUST003717,2026-07-15,support_ticket
ACT0019871,CUST005965,21-06-2024,email_click
ACT0019872,CUST008425,2025-03-31,login
ACT0019873,CUST005475,07/14/2024,email_click
ACT0019874,CUST003557,2024-09-19,page_view
ACT0019875,CUST002225,2023-01-06,purchase
ACT0019876,CUST009693,2025-03-21,email_open
ACT0019877,CUST000320,02/16/2025,support_ticket
ACT0019878,CUST007631,2024-03-24,email_click
ACT0019879,CUST001506,03/25/2023,cart_add
ACT0019880,CUST000253,2023-11-11,page_view
ACT0019881,CUST001745,28-09-2023,page_view
ACT0019882,CUST003130,2023-12-08,purchase
ACT0019883,CUST009425,2026-02-06,login
ACT0019884,CUST004090,2023-12-14,purchase
ACT0019885,CUST006471,2023-02-08,support_ticket
ACT0019886,CUST009651,04/28/2025,login
ACT0019887,CUST002405,2025-05-23,purchase
ACT0019888,CUST000856,19-10-2024,purchase
ACT0019889,CUST004895,,login
ACT0019890,CUST002414,2023-11-08,support_ticket
ACT0019891,CUST003245,2026-05-13,cart_add
ACT0019892,CUST006091,2024-04-20,purchase
ACT0019893,CUST000058,12/29/2025,page_view
ACT0019894,CUST001914,15-12-2025,email_open
ACT0019895,CUST006589,,page_view
ACT0019896,CUST002915,2025-12-09,page_view
ACT0019897,CUST007106,2025-12-22,email_click
ACT0019898,CUST009825,2026-06-25,support_ticket
ACT0019899,CUST001427,2025-06-15,cart_add
ACT0019900,CUST003367,04-01-2026,login
ACT0019901,CUST001400,2025-02-09,page_view
ACT0019902,CUST003970,31-07-2025,email_click
ACT0019903,CUST001022,02/11/2024,support_ticket
ACT0019904,CUST002569,2025-02-28,app_open
ACT0019905,CUST007225,06 Mar 2026,page_view
ACT0019906,CUST005941,2023-05-13,login
ACT0019907,CUST005847,2025-10-16,email_open
ACT0019908,CUST000007,2024-10-02,cart_add
ACT0019909,CUST006265,2023-06-22,email_click
ACT0019910,CUST002376,2025-07-17,support_ticket
ACT0019911,CUST002026,06-02-2026,support_ticket
ACT0019912,CUST000093,2023-03-23,email_click
ACT0019913,CUST007575,2024-03-15,page_view
ACT0019914,CUST006471,2023-12-20,email_open
ACT0019915,CUST005757,01 Oct 2025,purchase
ACT0019916,CUST009986,2025-10-22,support_ticket
ACT0019917,CUST006590,2025-10-19,purchase
ACT0019918,CUST001736,03-03-2024,login
ACT0019919,CUST003913,2023-09-14,purchase
ACT0019920,CUST007947,,app_open
ACT0019921,CUST000193,2024-10-12,purchase
ACT0019922,CUST001274,2024-10-10,support_ticket
ACT0019923,CUST006437,2025-05-17,cart_add
ACT0019924,CUST006046,2024-08-29,email_open
ACT0019925,CUST002693,2025-05-11,app_open
ACT0019926,CUST002785,2025-01-10,email_click
ACT0019927,CUST005263,14 Apr 2024,login
ACT0019928,CUST003211,23 May 2025,app_open
ACT0019929,CUST001751,2024-04-20,purchase
ACT0019930,CUST001928,2024-10-27,app_open
ACT0019931,CUST007615,12-10-2025,login
ACT0019932,CUST009178,11/30/2023,email_open
ACT0019933,CUST003881,2023-09-01,login
ACT0019934,CUST003775,2023-04-24,cart_add
ACT0019935,CUST003334,13-05-2023,email_open
ACT0019936,CUST002385,2023-10-04,cart_add
ACT0019937,CUST001438,2023-05-16,email_click
ACT0019938,CUST009432,03/31/2024,email_open
ACT0019939,CUST003536,2026-07-10,email_click
ACT0019940,CUST009742,12-11-2023,login
ACT0019941,CUST009296,23-11-2024,cart_add
ACT0019942,CUST001442,01-08-2025,support_ticket
ACT0019943,CUST000600,04/12/2023,email_open
ACT0019944,CUST005036,08/22/2025,support_ticket
ACT0019945,CUST003467,2026-04-26,email_open
ACT0019946,CUST006944,2026-02-08,cart_add
ACT0019947,CUST000921,15-12-2023,cart_add
ACT0019948,CUST002431,08/07/2024,purchase
ACT0019949,CUST003765,2023-09-18,email_open
ACT0019950,CUST005604,2023-11-15,app_open
ACT0019951,CUST009886,2026-02-24,login
ACT0019952,CUST004965,2024-10-14,email_click
ACT0019953,CUST000160,2024-06-20,app_open
ACT0019954,CUST008357,12-04-2023,email_click
ACT0019955,CUST005242,20 Aug 2023,app_open
ACT0019956,CUST009531,28 Jun 2026,cart_add
ACT0019957,CUST008340,04-07-2024,app_open
ACT0019958,CUST009540,2026-05-07,support_ticket
ACT0019959,CUST007016,2023-04-03,purchase
ACT0019960,CUST006015,2026-07-23,email_click
ACT0019961,CUST003102,2023-05-24,email_click
ACT0019962,CUST004200,2026-04-02,email_open
ACT0019963,CUST004176,15 Apr 2024,app_open
ACT0019964,CUST009351,2023-06-04,login
ACT0019965,CUST005092,12/07/2024,app_open
ACT0019966,CUST007757,12/24/2023,page_view
ACT0019967,CUST002201,2023-03-16,login
ACT0019968,CUST004745,2025-07-31,email_open
ACT0019969,CUST004454,26-09-2023,email_open
ACT0019970,CUST004672,07/23/2026,cart_add
ACT0019971,CUST003450,2025-05-10,page_view
ACT0019972,CUST005405,2024-08-31,email_click
ACT0019973,CUST000438,2025-09-19,email_click
ACT0019974,CUST006782,2025-04-17,app_open
ACT0019975,CUST000415,28-04-2024,email_click
ACT0019976,CUST008702,2024-05-16,purchase
ACT0019977,CUST000014,2024-09-13,app_open
ACT0019978,CUST008656,2026-05-21,email_click
ACT0019979,CUST005633,10-11-2024,email_open
ACT0019980,CUST008642,2025-07-08,login
ACT0019981,CUST004745,2026-04-20,cart_add
ACT0019982,CUST005194,2025-05-01,cart_add
ACT0019983,CUST007859,2026-01-19,login
ACT0019984,CUST000007,2023-11-05,purchase
ACT0019985,CUST002077,2025-01-16,purchase
ACT0019986,CUST005492,06/26/2024,page_view
ACT0019987,CUST001865,02-04-2023,page_view
ACT0019988,CUST001765,2023-05-18,support_ticket
ACT0019989,CUST000011,14-07-2026,app_open
ACT0019990,CUST001014,19-01-2024,app_open
ACT0019991,CUST007067,2023-11-08,purchase
ACT0019992,CUST009287,03 Apr 2024,page_view
ACT0019993,CUST008966,09-06-2026,page_view
ACT0019994,CUST000250,19-06-2025,email_open
ACT0019995,CUST007337,2026-04-20,purchase
ACT0019996,CUST002411,13-07-2026,page_view
ACT0019997,CUST008879,2023-05-17,email_click
ACT0019998,CUST004410,06-05-2025,page_view
ACT0019999,CUST008753,2024-02-09,email_open
ACT0020000,CUST006255,,app_open
ACT0020001,CUST002486,2025-02-10,login
ACT0020002,CUST007332,10/29/2024,email_click
ACT0020003,CUST005081,2025-10-29,login
ACT0020004,CUST000861,15-04-2025,cart_add
ACT0020005,CUST000873,07-06-2025,login
ACT0020006,CUST008265,22 Feb 2026,email_click
ACT0020007,CUST008269,2025-02-01,cart_add
ACT0020008,CUST007343,28-03-2025,login
ACT0020009,CUST006620,26 Oct 2023,support_ticket
ACT0020010,CUST007421,17-09-2024,cart_add
ACT0020011,CUST007095,2025-01-18,email_open
ACT0020012,CUST004325,2023-09-15,email_open
ACT0020013,CUST006227,2025-01-11,support_ticket
ACT0020014,CUST003130,2025-11-08,email_open
ACT0020015,CUST005911,2026-07-05,cart_add
ACT0020016,CUST003639,02/16/2025,login
ACT0020017,CUST004228,18-11-2024,page_view
ACT0020018,CUST009236,,email_open
ACT0020019,CUST005222,09-05-2026,email_click
ACT0020020,CUST002316,11/30/2024,email_click
ACT0020021,CUST004658,2023-08-08,page_view
ACT0020022,CUST000488,27-02-2023,purchase
ACT0020023,CUST009066,18-06-2025,page_view
ACT0020024,CUST005056,31 Oct 2024,login
ACT0020025,CUST004081,2023-01-01,page_view
ACT0020026,CUST003700,03-01-2024,page_view
ACT0020027,CUST009528,,purchase
ACT0020028,CUST003442,2026-05-20,support_ticket
ACT0020029,CUST006069,,purchase
ACT0020030,CUST008541,2023-07-24,page_view
ACT0020031,CUST002288,2023-05-03,app_open
ACT0020032,CUST006718,2023-02-12,app_open
ACT0020033,CUST009948,2023-08-20,app_open
ACT0020034,CUST001534,2026-01-29,cart_add
ACT0020035,CUST003611,2023-01-16,page_view
ACT0020036,CUST001566,09/21/2025,email_open
ACT0020037,CUST003171,2025-11-17,cart_add
ACT0020038,CUST006356,2024-03-16,cart_add
ACT0020039,CUST007790,2023-01-31,support_ticket
ACT0020040,CUST003920,10/12/2024,support_ticket
ACT0020041,CUST006277,2026-03-09,purchase
ACT0020042,CUST008307,2025-08-21,email_click
ACT0020043,CUST008850,08/11/2024,app_open
ACT0020044,CUST001214,20-08-2025,app_open
ACT0020045,CUST000574,03/27/2026,page_view
ACT0020046,CUST001095,2024-09-30,login
ACT0020047,CUST004496,06-12-2023,cart_add
ACT0020048,CUST001612,2026-05-04,email_click
ACT0020049,CUST009944,04/01/2023,cart_add
ACT0020050,CUST004387,2023-04-24,email_click
ACT0020051,CUST003638,2023-03-04,email_open
ACT0020052,CUST003957,2026-06-07,email_click
ACT0020053,CUST007478,2024-01-18,email_click
ACT0020054,CUST003384,03-05-2026,purchase
ACT0020055,CUST003028,2025-09-06,login
ACT0020056,CUST007909,2025-01-13,email_click
ACT0020057,CUST001590,2024-04-02,email_open
ACT0020058,CUST000780,10/22/2025,cart_add
ACT0020059,CUST004323,2023-08-28,purchase
ACT0020060,CUST008619,26-09-2024,page_view
ACT0020061,CUST004498,2023-11-09,cart_add
ACT0020062,CUST002931,2025-06-02,login
ACT0020063,CUST008583,02/17/2024,support_ticket
ACT0020064,CUST007674,2024-05-04,cart_add
ACT0020065,CUST002097,2024-01-26,support_ticket
ACT0020066,CUST008554,2024-07-07,page_view
ACT0020067,CUST007912,2025-10-02,email_open
ACT0020068,CUST002964,2025-09-15,purchase
ACT0020069,CUST007277,2025-09-27,email_click
ACT0020070,CUST002644,2023-03-23,purchase
ACT0020071,CUST002215,15-04-2025,page_view
ACT0020072,CUST009476,2026-02-23,email_click
ACT0020073,CUST005111,04-12-2024,app_open
ACT0020074,CUST004024,09-07-2025,app_open
ACT0020075,CUST003448,2024-12-08,purchase
ACT0020076,CUST001680,2026-07-22,cart_add
ACT0020077,CUST007293,2024-03-19,purchase
ACT0020078,CUST005536,03/13/2026,email_open
ACT0020079,CUST005180,2023-11-17,login
ACT0020080,CUST001689,25-07-2023,support_ticket
ACT0020081,CUST000304,2024-11-05,cart_add
ACT0020082,CUST001898,,page_view
ACT0020083,CUST002728,2024-06-21,email_open
ACT0020084,CUST006541,2025-07-17,login
ACT0020085,CUST004870,11/04/2024,page_view
ACT0020086,CUST006732,2026-02-01,purchase
ACT0020087,CUST005211,05/13/2023,app_open
ACT0020088,CUST008911,2026-05-20,purchase
ACT0020089,CUST006845,2026-01-03,page_view
ACT0020090,CUST009363,2025-03-18,cart_add
ACT0020091,CUST001825,05/17/2023,email_click
ACT0020092,CUST002316,21-09-2024,email_click
ACT0020093,CUST001444,04/28/2026,login
ACT0020094,CUST003610,10-05-2023,email_click
ACT0020095,CUST004657,2023-09-19,cart_add
ACT0020096,CUST002337,2025-07-08,cart_add
ACT0020097,CUST001992,2024-07-16,page_view
ACT0020098,CUST000244,2023-12-30,purchase
ACT0020099,CUST007025,2024-02-20,purchase
ACT0020100,CUST000560,09/09/2024,app_open
ACT0020101,CUST005615,2024-04-05,purchase
ACT0020102,CUST009108,2025-10-22,cart_add
ACT0020103,CUST008479,2025-01-17,support_ticket
ACT0020104,CUST005952,03-06-2025,email_open
ACT0020105,CUST009109,2026-05-14,email_open
ACT0020106,CUST002112,2023-11-25,login
ACT0020107,CUST005954,16 Jun 2024,cart_add
ACT0020108,CUST002403,2026-04-27,purchase
ACT0020109,CUST004522,,support_ticket
ACT0020110,CUST009321,2024-06-18,page_view
ACT0020111,CUST008012,2024-07-22,email_open
ACT0020112,CUST003427,2024-08-08,support_ticket
ACT0020113,CUST009175,2024-07-29,login
ACT0020114,CUST008487,2024-01-23,support_ticket
ACT0020115,CUST001835,23-05-2023,support_ticket
ACT0020116,CUST006015,2023-07-30,app_open
ACT0020117,CUST002929,20-11-2023,login
ACT0020118,CUST001275,2025-05-26,app_open
ACT0020119,CUST000090,2023-12-20,purchase
ACT0020120,CUST000255,03-08-2024,cart_add
ACT0020121,CUST003012,2024-09-01,email_click
ACT0020122,CUST007952,02/24/2026,login
ACT0020123,CUST008163,2023-12-08,email_open
ACT0020124,CUST000750,24-04-2024,email_open
ACT0020125,CUST007929,28-02-2026,cart_add
ACT0020126,CUST001619,2025-04-30,email_open
ACT0020127,CUST003907,23 Nov 2024,support_ticket
ACT0020128,CUST005565,03 Sep 2024,email_click
ACT0020129,CUST006464,04/21/2026,email_open
ACT0020130,CUST003459,2026-06-19,page_view
ACT0020131,CUST000388,01/08/2026,support_ticket
ACT0020132,CUST004151,26-02-2023,cart_add
ACT0020133,CUST008191,2024-05-10,page_view
ACT0020134,CUST004230,2024-03-27,email_click
ACT0020135,CUST004637,04/27/2026,login
ACT0020136,CUST007375,09 Jan 2025,purchase
ACT0020137,CUST002005,16-09-2024,email_click
ACT0020138,CUST006245,2025-04-13,purchase
ACT0020139,CUST000038,2023-07-13,cart_add
ACT0020140,CUST005400,2026-01-21,login
ACT0020141,CUST000098,2023-02-22,support_ticket
ACT0020142,CUST003002,2026-06-11,support_ticket
ACT0020143,CUST004691,06 Feb 2024,page_view
ACT0020144,CUST007622,06/07/2024,app_open
ACT0020145,CUST003496,2026-01-30,app_open
ACT0020146,CUST008191,2026-05-29,cart_add
ACT0020147,CUST009323,2023-07-09,support_ticket
ACT0020148,CUST005732,2026-03-21,cart_add
ACT0020149,CUST000412,2023-02-07,support_ticket
ACT0020150,CUST004531,05/18/2025,app_open
ACT0020151,CUST000285,03/24/2023,email_open
ACT0020152,CUST002238,2023-04-14,email_click
ACT0020153,CUST003245,23-04-2026,login
ACT0020154,CUST001791,2024-04-13,email_click
ACT0020155,CUST009651,2023-11-09,login
ACT0020156,CUST002331,06/25/2023,email_open
ACT0020157,CUST005948,12-11-2024,app_open
ACT0020158,CUST001681,2024-02-14,email_click
ACT0020159,CUST002508,2026-03-06,support_ticket
ACT0020160,CUST006525,2024-12-22,cart_add
ACT0020161,CUST002988,18 Feb 2025,page_view
ACT0020162,CUST004497,2023-05-04,cart_add
ACT0020163,CUST005851,04/29/2025,app_open
ACT0020164,CUST000780,2024-04-15,email_open
ACT0020165,CUST006438,07/13/2026,app_open
ACT0020166,CUST009750,2024-07-15,page_view
ACT0020167,CUST004612,2025-08-04,support_ticket
ACT0020168,CUST002118,2024-02-06,app_open
ACT0020169,CUST008350,08/18/2023,cart_add
ACT0020170,CUST005295,2026-03-09,purchase
ACT0020171,CUST002443,14 Apr 2023,email_click
ACT0020172,CUST006336,19-11-2024,app_open
ACT0020173,CUST007595,2023-05-27,purchase
ACT0020174,CUST003747,2026-07-29,email_open
ACT0020175,CUST007403,05/10/2023,email_open
ACT0020176,CUST003831,01/26/2024,email_open
ACT0020177,CUST008880,2025-08-08,support_ticket
ACT0020178,CUST001378,2023-05-19,cart_add
ACT0020179,CUST004140,2023-09-13,page_view
ACT0020180,CUST003424,2024-04-14,app_open
ACT0020181,CUST001904,24-09-2023,email_click
ACT0020182,CUST004332,2024-06-10,support_ticket
ACT0020183,CUST000835,2023-05-27,cart_add
ACT0020184,CUST006694,01-10-2024,cart_add
ACT0020185,CUST008811,12/12/2024,support_ticket
ACT0020186,CUST005321,2025-05-02,purchase
ACT0020187,CUST002721,23 Aug 2025,email_click
ACT0020188,CUST003142,2024-06-19,support_ticket
ACT0020189,CUST002628,06 Jan 2023,purchase
ACT0020190,CUST000805,2023-11-28,page_view
ACT0020191,CUST000664,09/20/2023,cart_add
ACT0020192,CUST007692,05/08/2023,page_view
ACT0020193,CUST000332,2026-04-20,email_open
ACT0020194,CUST009711,25-11-2024,email_click
ACT0020195,CUST005838,07/01/2024,cart_add
ACT0020196,CUST002625,2024-02-12,email_open
ACT0020197,CUST001252,2023-11-24,login
ACT0020198,CUST005348,10/11/2024,email_click
ACT0020199,CUST004470,2024-10-08,app_open
ACT0020200,CUST005734,2023-12-27,support_ticket
ACT0020201,CUST001483,11/04/2025,email_click
ACT0020202,CUST000802,2024-12-19,support_ticket
ACT0020203,CUST004013,2023-10-31,purchase
ACT0020204,CUST007229,2025-08-21,app_open
ACT0020205,CUST009726,27-05-2026,app_open
ACT0020206,CUST005756,04-10-2025,support_ticket
ACT0020207,CUST000214,2024-06-03,login
ACT0020208,CUST006086,26 May 2026,email_click
ACT0020209,CUST005686,29-07-2026,login
ACT0020210,CUST007177,2023-04-03,app_open
ACT0020211,CUST001321,03/12/2024,page_view
ACT0020212,CUST002384,16-06-2025,page_view
ACT0020213,CUST004433,27-09-2025,page_view
ACT0020214,CUST009736,2026-05-30,cart_add
ACT0020215,CUST005847,25-01-2023,purchase
ACT0020216,CUST006119,2025-12-31,page_view
ACT0020217,CUST002984,2023-06-14,support_ticket
ACT0020218,CUST002897,19-09-2025,app_open
ACT0020219,CUST004327,03 Feb 2025,app_open
ACT0020220,CUST006567,2024-03-20,app_open
ACT0020221,CUST007887,2023-06-02,page_view
ACT0020222,CUST007629,2025-05-08,email_open
ACT0020223,CUST001475,11/21/2023,app_open
ACT0020224,CUST000385,2024-12-13,email_open
ACT0020225,CUST002121,03/18/2026,app_open
ACT0020226,CUST000714,2023-11-30,page_view
ACT0020227,CUST000243,2024-10-14,email_open
ACT0020228,CUST003075,2024-07-02,support_ticket
ACT0020229,CUST007955,08 Aug 2025,page_view
ACT0020230,CUST001392,10 Apr 2023,support_ticket
ACT0020231,CUST002182,05-09-2023,support_ticket
ACT0020232,CUST008239,02/03/2025,cart_add
ACT0020233,CUST003749,2024-04-19,purchase
ACT0020234,CUST000912,30-01-2024,page_view
ACT0020235,CUST001077,03-09-2025,support_ticket
ACT0020236,CUST008632,2023-10-01,page_view
ACT0020237,CUST006393,23-11-2025,cart_add
ACT0020238,CUST003093,2025-09-12,purchase
ACT0020239,CUST004117,28-05-2023,login
ACT0020240,CUST003012,2024-06-13,purchase
ACT0020241,CUST008917,2023-11-25,login
ACT0020242,CUST005062,01-12-2023,purchase
ACT0020243,CUST009805,09/21/2024,cart_add
ACT0020244,CUST004510,11/16/2025,app_open
ACT0020245,CUST003365,2024-12-08,login
ACT0020246,CUST000232,05 Oct 2024,support_ticket
ACT0020247,CUST007176,20 May 2023,email_click
ACT0020248,CUST000324,23 Nov 2025,email_click
ACT0020249,CUST000750,2024-07-27,email_click
ACT0020250,CUST001942,2023-01-26,app_open
ACT0020251,CUST005511,07-12-2025,cart_add
ACT0020252,CUST006908,2026-01-15,page_view
ACT0020253,CUST001292,2023-11-15,email_click
ACT0020254,CUST001945,02/18/2025,purchase
ACT0020255,CUST007872,2023-10-19,page_view
ACT0020256,CUST009498,2026-02-15,cart_add
ACT0020257,CUST009413,09/08/2023,app_open
