campaign_id,date,impressions,clicks,leads,spend
CAMP0019,21-06-2023,4436.0,88,12,2072.81
CAMP0019,06/22/2023,3924.0,177,11,"₹5,511.70"
CAMP0019,23-06-2023,9837.0,551,29,10135.25
CAMP0019,2023-06-24,1224.0,68,9,584.47
CAMP0019,25-06-2023,6597.0,158,6,4809.78
CAMP0019,26 Jun 2023,2429.0,145,9,4199.27
CAMP0019,2023-06-27,3308.0,89,2,2920.65
CAMP0019,28 Jun 2023,19619.0,434,15,17180.48
CAMP0019,06/29/2023,33615.0,927,41,32264.52
CAMP0019,30-06-2023,5450.0,58,6,774.5
CAMP0019,01-07-2023,5471.0,240,24,"₹7,386.20"
CAMP0019,02-07-2023,846.0,17,1,382.84
CAMP0019,2023-07-03,4705.0,34,1,325.44
CAMP0019,07/04/2023,8938.0,466,53,6348.95
CAMP0019,2023-07-05,7740.0,395,54,10021.07
CAMP0019,06-07-2023,7539.0,216,22,3300.36
CAMP0019,07-07-2023,2823.0,15,0,80.01
CAMP0019,2023-07-08,5311.0,314,18,3170.41
CAMP0019,2023-07-09,4713.0,245,26,4126.6
CAMP0019,,20131.0,838,111,33355.93
CAMP0019,07/11/2023,,273,28,10299.88
CAMP0019,2023-07-12,6039.0,104,8,1071.54
CAMP0019,13 Jul 2023,1871.0,27,1,$538.34
CAMP0019,2023-07-14,8581.0,57,1,2486.31
CAMP0019,07/15/2023,4098.0,64,2,935.77
CAMP0019,2023-07-16,32933.0,1535,92,64293.86
CAMP0019,2023-07-17,10320.0,299,36,11277.26
CAMP0019,2023-07-18,2802.0,39,0,903.33
CAMP0019,2023-07-19,2023.0,95,13,"₹2,501.16"
CAMP0019,,7715.0,78,3,428.35
CAMP0019,07/21/2023,3102.0,166,17,7350.75
CAMP0019,2023-07-22,4129.0,86,11,3459.78
CAMP0019,2023-07-23,13004.0,468,16,12298.51
CAMP0019,2023-07-24,14778.0,814,17,30414.4
CAMP0019,2023-07-25,4109.0,198,7,1633.73
CAMP0019,26-07-2023,6905.0,409,29,7474.99
CAMP0019,27-07-2023,5827.0,293,41,10877.62
CAMP0019,2023-07-28,22185.0,709,34,8358.36
CAMP0019,2023-07-29,2615.0,116,3,1711.41
CAMP0019,30 Jul 2023,9807.0,412,11,4102.52
CAMP0019,2023-07-31,1051.0,24,1,184.35
CAMP0019,2023-08-01,8414.0,72,10,"₹2,321.78"
CAMP0019,02 Aug 2023,10581.0,461,54,16687.5
CAMP0019,2023-08-03,214.0,11,1,₹144.39
CAMP0019,08/04/2023,3223.0,178,26,"$7,113.28"
CAMP0019,05-08-2023,8567.0,89,13,1498.85
CAMP0019,06-08-2023,8691.0,45,1,1063.57
CAMP0019,2023-08-07,11539.0,106,4,2175.33
CAMP0019,08-08-2023,2528.0,122,9,1065.95
CAMP0019,2023-08-09,3036.0,55,7,2309.15
CAMP0019,2023-08-10,6491.0,151,8,4071.9
CAMP0019,11-08-2023,12344.0,522,75,13279.78
CAMP0019,12-08-2023,9705.0,565,73,9825.54
CAMP0019,2023-08-13,7857.0,418,13,6399.41
CAMP0019,2023-08-14,1784.0,18,1,368.75
CAMP0019,2023-08-15,,75,10,1778.61
CAMP0019,08/16/2023,8838.0,113,2,2970.35
CAMP0019,17-08-2023,5500.0,110,4,3958.78
CAMP0019,08/18/2023,3101.0,32,1,1388.82
CAMP0019,08/19/2023,8820.0,361,10,5304.24
CAMP0019,20 Aug 2023,5843.0,199,27,4407.86
CAMP0019,2023-08-21,5932.0,342,21,13829.44
CAMP0019,2023-08-22,13866.0,230,23,1818.68
CAMP0019,2023-08-23,4992.0,134,12,5252.35
CAMP0019,24 Aug 2023,8753.0,255,7,8915.98
CAMP0019,2023-08-25,1224.0,39,2,1375.94
CAMP0019,2023-08-26,24333.0,1295,117,18816.99
CAMP0019,27 Aug 2023,7683.0,301,20,11671.64
CAMP0019,2023-08-28,14558.0,654,21,13630.0
CAMP0019,2023-08-29,4409.0,179,21,6261.61
CAMP0019,,3452.0,171,13,1702.34
CAMP0019,2023-08-31,10233.0,376,39,15875.65
CAMP0019,2023-09-01,7113.0,165,24,6523.72
CAMP0019,2023-09-02,4787.0,63,9,1333.87
CAMP0019,2023-09-03,7796.0,9355,893,280870.62
CAMP0019,09/04/2023,1850.0,30,0,₹496.70
CAMP0019,2023-09-05,13522.0,476,26,"₹7,035.42"
CAMP0019,06-09-2023,23038.0,1191,119,14840.38
CAMP0019,2023-09-07,7615.0,314,22,"$4,860.41"
CAMP0019,08-09-2023,5912.0,288,17,11203.95
CAMP0019,2023-09-09,3335.0,50,1,1695.52
CAMP0019,09/10/2023,13430.0,672,100,5419.54
CAMP0019,2023-09-11,16907.0,791,51,18314.92
CAMP0019,2023-09-12,6038.0,353,22,14799.79
CAMP0019,13-09-2023,4681.0,93,5,887.42
CAMP0019,2023-09-14,23346.0,563,67,16506.51
CAMP0019,15-09-2023,9400.0,137,11,4238.77
CAMP0019,16-09-2023,7214.0,41,1,617.73
CAMP0019,17-09-2023,4445.0,186,18,"$3,120.81"
CAMP0019,09/18/2023,164.0,1,0,11.16
CAMP0019,2023-09-19,17468.0,309,19,"$9,134.43"
CAMP0019,09/20/2023,1716.0,79,7,1539.85
CAMP0019,,12295.0,729,77,23506.98
CAMP0019,2023-09-22,5182.0,198,16,"$1,827.77"
CAMP0019,23-09-2023,10062.0,279,8,9364.6
CAMP0019,2023-09-24,5128.0,198,17,4425.57
CAMP0019,2023-09-25,1680.0,62,3,1425.21
CAMP0019,26-09-2023,9590.0,133,7,4279.98
CAMP0019,2023-09-27,13501.0,633,18,3483.84
CAMP0019,09/28/2023,3849.0,142,9,2031.14
CAMP0019,2023-09-29,7668.0,453,46,10289.81
CAMP0019,2023-09-30,28348.0,1205,40,21851.57
CAMP0019,2023-10-01,6320.0,200,12,1658.82
CAMP0019,2023-10-02,1721.0,34,3,1498.98
CAMP0019,2023-10-03,,326,39,13342.91
CAMP0020,11-03-2023,5266.0,313,10,"₹2,228.22"
CAMP0020,2023-03-12,14313.0,492,60,14185.49
CAMP0020,2023-03-13,10809.0,387,34,14682.05
CAMP0020,03/14/2023,6401.0,67,8,1330.4
CAMP0020,2023-03-15,8227.0,205,20,2002.85
CAMP0020,2023-03-16,7680.0,203,23,5898.95
CAMP0020,03/17/2023,8880.0,234,19,10435.16
CAMP0020,2023-03-18,4817.0,226,26,3773.71
CAMP0020,19-03-2023,1768.0,9,0,192.72
CAMP0020,2023-03-20,6573.0,355,29,10283.29
CAMP0020,2023-03-21,8298.0,216,30,6173.33
CAMP0020,2023-03-22,15013.0,301,25,13047.64
CAMP0020,2023-03-23,1554.0,69,6,2220.9
CAMP0020,2023-03-24,1854.0,31,2,388.34
CAMP0020,25-03-2023,2513.0,146,11,6391.0
CAMP0020,2023-03-26,8094.0,392,47,3725.68
CAMP0020,2023-03-27,2538.0,39,3,1732.59
CAMP0020,2023-03-28,3493.0,113,13,1243.69
CAMP0020,29-03-2023,5236.0,119,7,3745.73
CAMP0020,30-03-2023,16422.0,795,22,10145.91
CAMP0020,31-03-2023,5952.0,309,16,5589.09
CAMP0020,01-04-2023,1611.0,76,2,1790.04
CAMP0020,2023-04-02,7685.0,181,18,1268.54
CAMP0020,03-04-2023,2511.0,61,3,2356.77
CAMP0020,04-04-2023,8560.0,229,15,3753.77
CAMP0020,05-04-2023,7743.0,343,30,14074.91
CAMP0020,06-04-2023,8491.0,310,26,7620.56
CAMP0020,2023-04-07,1683.0,50,7,$771.62
CAMP0020,2023-04-08,5628.0,319,33,12712.44
CAMP0020,09 Apr 2023,4571.0,62,5,881.45
CAMP0020,2023-04-10,13871.0,472,34,7434.89
CAMP0020,11-04-2023,11881.0,694,26,6277.24
CAMP0020,,8552.0,312,37,6136.01
CAMP0020,04/13/2023,6404.0,196,21,7504.65
CAMP0020,04/14/2023,8798.0,331,18,10206.93
CAMP0020,04/15/2023,7512.0,432,35,7891.61
CAMP0020,2023-04-16,13087.0,241,30,7127.91
CAMP0020,17 Apr 2023,6001.0,32,2,1437.83
CAMP0020,04/18/2023,7785.0,170,22,6165.71
CAMP0020,,3308.0,3969,298,65708.75
CAMP0020,20-04-2023,4565.0,214,31,7727.9
CAMP0020,2023-04-21,2668.0,33,3,964.13
CAMP0020,04/22/2023,3282.0,139,8,2531.53
CAMP0020,23-04-2023,2428.0,62,3,529.02
CAMP0020,2023-04-24,16205.0,841,40,6383.94
CAMP0020,2023-04-25,3239.0,27,1,991.33
CAMP0020,26-04-2023,10871.0,178,11,"₹1,845.78"
CAMP0020,04/27/2023,9968.0,510,63,"₹2,887.40"
CAMP0020,,23894.0,980,67,43413.32
CAMP0020,2023-04-29,8469.0,444,27,19794.67
CAMP0020,,7286.0,243,29,"₹5,420.28"
CAMP0020,05/01/2023,8452.0,323,8,12496.35
CAMP0020,2023-05-02,6559.0,178,3,"$5,102.68"
CAMP0020,2023-05-03,2193.0,89,2,1560.72
CAMP0020,2023-05-04,9256.0,341,36,"₹11,541.29"
CAMP0020,2023-05-05,4961.0,141,20,1932.99
CAMP0020,05/06/2023,5610.0,59,5,1899.5
CAMP0020,05/07/2023,12751.0,158,9,4976.56
CAMP0020,05/08/2023,8765.0,299,32,9118.19
CAMP0020,09-05-2023,7858.0,146,15,5998.81
CAMP0020,10-05-2023,13018.0,622,71,4591.01
CAMP0020,2023-05-11,2637.0,130,4,1283.11
CAMP0020,12-05-2023,7908.0,189,4,5039.81
CAMP0020,2023-05-13,3219.0,178,21,6745.65
CAMP0020,2023-05-14,5527.0,107,5,3809.47
CAMP0020,2023-05-15,6980.0,280,19,6168.53
CAMP0020,05/16/2023,7326.0,49,5,1104.32
CAMP0020,05/17/2023,23510.0,732,59,15033.15
CAMP0020,2023-05-18,21298.0,634,62,25880.39
CAMP0020,2023-05-19,3046.0,123,3,1281.06
CAMP0020,2023-05-20,2834.0,112,12,4411.2
CAMP0020,05/21/2023,2525.0,139,13,4799.35
CAMP0020,22-05-2023,3381.0,22,0,583.37
CAMP0020,,2977.0,147,10,5123.95
CAMP0020,24 May 2023,10984.0,464,55,"₹20,730.16"
CAMP0020,25-05-2023,2685.0,43,4,1792.32
CAMP0020,2023-05-26,1082.0,16,0,371.23
CAMP0020,2023-05-27,,15,1,₹551.26
CAMP0020,2023-05-28,3425.0,130,13,4056.13
CAMP0020,2023-05-29,756.0,35,2,319.23
CAMP0020,2023-05-30,3647.0,37,3,261.46
CAMP0020,2023-05-31,14956.0,702,82,10412.83
CAMP0020,2023-06-01,3425.0,157,11,"₹2,106.44"
CAMP0020,2023-06-02,11883.0,172,18,"$3,799.16"
CAMP0020,2023-06-03,6883.0,312,27,11718.52
CAMP0020,2023-06-04,11452.0,583,82,6109.03
CAMP0020,05-06-2023,17579.0,338,39,11446.43
CAMP0020,2023-06-06,9625.0,221,8,2586.71
CAMP0020,06/07/2023,4243.0,149,5,"₹1,416.68"
CAMP0020,2023-06-08,7325.0,60,5,503.22
CAMP0020,2023-06-09,5608.0,307,34,12908.6
CAMP0020,10-06-2023,9319.0,203,9,"₹3,671.86"
CAMP0020,11 Jun 2023,9166.0,132,7,3131.36
CAMP0020,12 Jun 2023,9452.0,436,46,12342.66
CAMP0020,06/13/2023,1653.0,25,3,373.54
CAMP0020,06/14/2023,7843.0,199,4,2086.06
CAMP0020,15-06-2023,5006.0,40,4,1539.21
CAMP0020,2023-06-16,12617.0,288,11,8588.84
CAMP0020,2023-06-17,5188.0,200,23,5365.62
CAMP0020,,10263.0,254,28,7480.86
CAMP0020,2023-06-19,7615.0,9138,738,198985.37
CAMP0020,2023-06-20,6096.0,331,12,4969.94
CAMP0020,21 Jun 2023,18803.0,920,22,40811.87
CAMP0020,2023-06-22,636.0,9,1,₹388.95
CAMP0020,2023-06-23,3758.0,215,27,5212.04
CAMP0020,06/24/2023,3678.0,30,3,213.39
CAMP0020,2023-06-25,21670.0,1091,55,19579.64
CAMP0020,2023-06-26,29747.0,1118,65,8071.55
CAMP0020,06/27/2023,4466.0,47,5,2042.49
CAMP0020,2023-06-28,9418.0,332,12,9776.93
CAMP0020,2023-06-29,10329.0,264,9,5042.14
CAMP0020,2023-06-30,3665.0,93,6,1583.2
CAMP0020,07/01/2023,10449.0,162,8,"$6,343.93"
CAMP0020,2023-07-02,7949.0,238,9,5471.4
CAMP0020,2023-07-03,7590.0,72,6,1008.17
CAMP0020,04 Jul 2023,6234.0,331,29,6080.01
CAMP0020,2023-07-05,10289.0,316,15,5804.87
CAMP0020,07/06/2023,4073.0,136,9,3516.54
CAMP0020,07/07/2023,3803.0,141,15,4724.73
CAMP0020,2023-07-08,14568.0,370,11,-16033.56
CAMP0020,2023-07-09,23243.0,814,38,28657.46
CAMP0020,10-07-2023,2569.0,90,7,860.18
CAMP0020,11-07-2023,5486.0,315,38,9890.05
CAMP0020,2023-07-12,3908.0,55,8,1100.09
CAMP0020,2023-07-13,6587.0,354,7,14319.95
CAMP0020,07/14/2023,2776.0,19,2,751.54
CAMP0020,2023-07-15,17353.0,837,113,"$22,690.98"
CAMP0020,07/16/2023,6663.0,257,7,6491.42
CAMP0020,2023-07-17,14951.0,250,18,10644.81
CAMP0020,07/18/2023,863.0,28,2,"₹1,036.78"
CAMP0020,19 Jul 2023,2821.0,140,12,2595.49
CAMP0020,20-07-2023,15652.0,126,5,2067.9
CAMP0020,21-07-2023,12672.0,532,11,18740.91
CAMP0020,07/22/2023,3034.0,51,6,429.15
CAMP0020,07/23/2023,2436.0,2923,292,48794.17
CAMP0021,2023-06-01,3855.0,91,13,467.76
CAMP0021,2023-06-02,4720.0,185,9,4649.2
CAMP0021,2023-06-03,1538.0,76,4,"₹3,366.08"
CAMP0021,04-06-2023,5156.0,73,8,₹901.52
CAMP0021,05-06-2023,7480.0,75,10,1406.88
CAMP0021,06-06-2023,6593.0,362,31,"$2,895.19"
CAMP0021,2023-06-07,5702.0,148,21,4842.02
CAMP0021,2023-06-08,5067.0,296,6,12700.2
CAMP0021,2023-06-09,12727.0,70,7,3095.51
CAMP0021,10-06-2023,8124.0,371,16,16086.67
CAMP0021,2023-06-11,1991.0,102,9,2200.25
CAMP0021,,6985.0,401,43,10809.98
CAMP0021,2023-06-13,8662.0,62,2,771.3
CAMP0021,06/14/2023,3166.0,89,2,595.81
CAMP0021,,2527.0,87,6,2642.85
CAMP0021,2023-06-16,5357.0,307,39,6766.29
CAMP0021,17 Jun 2023,15279.0,225,20,9956.95
CAMP0021,2023-06-18,11617.0,696,66,4656.77
CAMP0021,19 Jun 2023,6842.0,137,3,5183.28
CAMP0021,2023-06-20,12230.0,191,28,3717.97
CAMP0021,21 Jun 2023,3818.0,147,13,6113.41
CAMP0021,2023-06-22,2934.0,43,3,1849.95
CAMP0021,23-06-2023,19645.0,980,102,37803.34
CAMP0021,2023-06-24,6472.0,204,22,2873.88
CAMP0021,06/25/2023,7057.0,168,24,5510.18
CAMP0021,26 Jun 2023,2048.0,29,0,1196.82
CAMP0021,2023-06-27,4789.0,67,1,1218.68
CAMP0021,2023-06-28,1676.0,26,3,871.08
CAMP0021,2023-06-29,5753.0,151,20,6610.98
CAMP0021,2023-06-30,4364.0,43,3,1215.68
CAMP0021,2023-07-01,4019.0,93,8,4031.74
CAMP0021,02-07-2023,10240.0,88,8,809.39
CAMP0021,03 Jul 2023,2365.0,34,3,1126.54
CAMP0021,2023-07-04,10319.0,399,29,12429.64
CAMP0021,2023-07-05,3414.0,153,21,4502.78
CAMP0021,06-07-2023,5577.0,261,14,1777.2
CAMP0021,07/07/2023,5818.0,73,6,2096.87
CAMP0021,2023-07-08,5937.0,62,3,437.15
CAMP0021,07/09/2023,2119.0,91,8,"₹2,035.62"
CAMP0021,2023-07-10,4757.0,244,11,8385.97
CAMP0021,,4521.0,139,4,950.37
CAMP0021,12-07-2023,17785.0,271,23,10559.64
CAMP0021,07/13/2023,4718.0,171,15,6668.83
CAMP0021,2023-07-14,575.0,3,0,$81.66
CAMP0021,15 Jul 2023,7272.0,238,33,7169.35
CAMP0021,16-07-2023,5638.0,237,9,2983.96
CAMP0021,07/17/2023,7773.0,52,4,912.03
CAMP0021,18-07-2023,12898.0,367,54,"₹13,342.89"
CAMP0021,2023-07-19,9356.0,272,13,5841.07
CAMP0021,2023-07-20,4062.0,30,2,1142.93
CAMP0021,2023-07-21,8496.0,358,50,5182.81
CAMP0021,22-07-2023,13732.0,322,13,9090.2
CAMP0021,23 Jul 2023,12826.0,578,44,"₹10,719.35"
CAMP0021,07/24/2023,2858.0,29,1,187.42
CAMP0021,25-07-2023,3729.0,171,10,5425.74
CAMP0021,26-07-2023,10374.0,64,7,"₹2,774.49"
CAMP0021,,19262.0,274,17,3260.07
CAMP0021,2023-07-28,18481.0,640,70,"$13,986.30"
CAMP0021,2023-07-29,11326.0,537,15,16026.77
CAMP0021,2023-07-30,8535.0,455,33,"₹7,580.55"
CAMP0021,2023-07-31,1475.0,50,1,1348.55
CAMP0021,01 Aug 2023,3139.0,104,4,2751.55
CAMP0021,2023-08-02,15881.0,617,63,16437.63
CAMP0021,03-08-2023,830.0,12,1,300.04
CAMP0021,2023-08-04,7344.0,116,9,4698.41
CAMP0021,2023-08-05,21298.0,775,60,24308.03
CAMP0021,2023-08-06,10757.0,345,20,"₹6,226.35"
CAMP0021,08/07/2023,7214.0,201,23,7890.25
CAMP0021,2023-08-08,790.0,21,1,804.6
CAMP0021,2023-08-09,6246.0,225,17,5984.53
CAMP0021,2023-08-10,5697.0,163,13,6690.75
CAMP0021,2023-08-11,10312.0,63,7,₹404.59
CAMP0021,08/12/2023,4831.0,256,15,3915.89
CAMP0021,2023-08-13,1470.0,33,3,$381.83
CAMP0021,14-08-2023,2038.0,101,8,3950.03
CAMP0021,2023-08-15,3392.0,184,26,5589.58
CAMP0021,2023-08-16,25847.0,248,10,"$8,513.39"
CAMP0021,2023-08-17,1287.0,49,2,"$1,473.76"
CAMP0021,2023-08-18,666.0,5,0,71.23
CAMP0021,2023-08-19,7720.0,58,1,2582.32
CAMP0021,,1980.0,49,3,767.44
CAMP0021,21-08-2023,15633.0,236,30,2327.49
CAMP0021,2023-08-22,1899.0,13,0,542.0
CAMP0021,23 Aug 2023,3308.0,176,20,"$7,451.65"
CAMP0021,2023-08-24,6274.0,319,34,12693.13
CAMP0021,2023-08-25,4086.0,79,4,735.98
CAMP0021,2023-08-26,14348.0,301,26,6216.65
CAMP0021,2023-08-27,6151.0,320,24,6440.6
CAMP0021,28 Aug 2023,8253.0,455,53,6408.7
CAMP0021,08/29/2023,5428.0,275,12,"₹10,004.61"
CAMP0021,08/30/2023,12366.0,669,28,14602.46
CAMP0021,31-08-2023,4460.0,5352,511,140200.82
CAMP0021,,2421.0,43,3,482.38
CAMP0021,2023-09-02,1577.0,48,1,416.52
CAMP0021,2023-09-03,10052.0,287,38,9409.83
CAMP0021,04 Sep 2023,7336.0,251,27,3637.63
CAMP0021,2023-09-05,5772.0,300,12,4686.43
CAMP0021,06-09-2023,20502.0,1148,37,22767.33
CAMP0021,2023-09-07,4593.0,80,8,$925.49
CAMP0021,2023-09-08,7145.0,166,16,4116.48
CAMP0021,09/09/2023,11357.0,523,60,3584.71
CAMP0021,2023-09-10,1322.0,25,1,536.35
CAMP0021,09/11/2023,28720.0,347,45,9483.88
CAMP0021,2023-09-12,7700.0,270,8,11234.72
CAMP0021,2023-09-13,7800.0,207,12,4849.3
CAMP0021,2023-09-14,3701.0,188,11,4466.99
CAMP0021,2023-09-15,1803.0,14,1,192.74
CAMP0021,2023-09-16,11790.0,616,20,11630.77
CAMP0021,2023-09-17,20439.0,1014,48,37636.83
CAMP0021,09/18/2023,2092.0,20,1,151.1
CAMP0021,09/19/2023,4805.0,182,16,3855.89
CAMP0021,2023-09-20,1605.0,92,12,994.46
CAMP0021,2023-09-21,4890.0,275,24,7291.22
CAMP0021,22-09-2023,3687.0,214,22,2386.06
CAMP0021,2023-09-23,13699.0,222,26,3732.95
CAMP0021,2023-09-24,3436.0,191,25,4445.67
CAMP0021,25-09-2023,3456.0,122,6,864.66
CAMP0021,2023-09-26,6023.0,36,1,724.54
CAMP0021,27-09-2023,1714.0,30,2,818.81
CAMP0022,2026-03-10,5113.0,163,19,1531.29
CAMP0022,11-03-2026,11205.0,66,1,1605.0
CAMP0022,12-03-2026,11834.0,354,25,8811.0
CAMP0022,13-03-2026,4492.0,243,36,2979.05
CAMP0022,2026-03-14,15472.0,717,56,21161.69
CAMP0022,2026-03-15,15442.0,512,41,15771.6
CAMP0022,2026-03-16,23366.0,1041,107,26847.08
CAMP0022,2026-03-17,11729.0,348,17,1759.74
CAMP0022,2026-03-18,16473.0,439,20,3433.58
CAMP0022,2026-03-19,3525.0,150,12,6008.11
CAMP0022,2026-03-20,11768.0,243,33,9589.4
CAMP0022,2026-03-21,5417.0,193,13,7825.89
CAMP0022,22-03-2026,4415.0,98,13,3820.11
CAMP0022,03/23/2026,6894.0,8272,781,366894.94
CAMP0022,2026-03-24,15184.0,739,61,4871.66
CAMP0022,25-03-2026,3877.0,37,5,616.75
CAMP0022,26 Mar 2026,9649.0,116,16,3883.23
CAMP0022,27-03-2026,6644.0,73,6,1086.0
CAMP0022,28 Mar 2026,4846.0,233,8,2929.59
CAMP0022,29-03-2026,16172.0,576,70,10121.81
CAMP0022,30-03-2026,6298.0,108,5,4632.02
CAMP0022,2026-03-31,3170.0,188,23,2355.14
CAMP0022,01-04-2026,3925.0,226,27,7675.04
CAMP0022,04/02/2026,2368.0,130,16,1500.94
CAMP0022,2026-04-03,4853.0,199,20,1750.66
CAMP0022,2026-04-04,10503.0,626,67,21411.08
CAMP0022,2026-04-05,2886.0,45,4,815.59
CAMP0022,2026-04-06,3208.0,48,3,266.22
CAMP0022,2026-04-07,3717.0,180,15,1523.43
CAMP0022,2026-04-08,6521.0,304,13,8429.41
CAMP0022,2026-04-09,10045.0,536,76,11374.37
CAMP0022,10-04-2026,10720.0,519,57,"₹23,262.00"
CAMP0022,04/11/2026,2802.0,123,3,4263.72
CAMP0022,12-04-2026,3030.0,56,2,1688.65
CAMP0022,13-04-2026,9474.0,550,52,22740.42
CAMP0022,,8552.0,463,9,20203.52
CAMP0022,2026-04-15,17082.0,457,25,7616.52
CAMP0022,16-04-2026,6033.0,297,6,5197.56
CAMP0022,17-04-2026,8524.0,164,13,5101.64
CAMP0022,18-04-2026,2168.0,31,1,1362.45
CAMP0022,19 Apr 2026,18330.0,586,17,3744.36
CAMP0022,2026-04-20,1324.0,35,1,1137.64
CAMP0022,2026-04-21,,272,31,2754.11
CAMP0022,2026-04-22,7231.0,147,6,3241.53
CAMP0022,2026-04-23,8943.0,305,11,3230.21
CAMP0022,2026-04-24,3532.0,209,6,3433.71
CAMP0022,25-04-2026,7027.0,154,9,2653.74
CAMP0022,,13793.0,618,66,22835.08
CAMP0022,2026-04-27,10874.0,522,31,16039.57
CAMP0022,28-04-2026,1710.0,46,1,1179.53
CAMP0022,29-04-2026,15975.0,506,40,15778.8
CAMP0022,04/30/2026,2262.0,42,5,1335.5
CAMP0022,2026-05-01,14056.0,296,41,8026.89
CAMP0022,2026-05-02,11382.0,430,15,18715.57
CAMP0022,2026-05-03,4998.0,195,25,4997.74
CAMP0022,2026-05-04,4227.0,235,5,9222.62
CAMP0022,2026-05-05,10019.0,369,49,8834.45
CAMP0022,,4663.0,229,26,9621.02
CAMP0022,07-05-2026,2030.0,37,1,1010.76
CAMP0022,2026-05-08,5658.0,40,0,"$1,530.51"
CAMP0022,,1095.0,9,1,266.87
CAMP0022,2026-05-10,14360.0,608,72,13481.62
CAMP0022,,4448.0,80,11,$649.95
CAMP0022,05/12/2026,5385.0,184,25,8263.04
CAMP0022,2026-05-13,4574.0,185,12,"₹2,948.04"
CAMP0022,2026-05-14,7899.0,445,10,15917.32
CAMP0022,15 May 2026,1647.0,77,10,2817.31
CAMP0022,2026-05-16,7194.0,273,17,1465.53
CAMP0022,2026-05-17,5539.0,106,6,4600.13
CAMP0022,2026-05-18,5780.0,31,1,302.93
CAMP0022,2026-05-19,2046.0,107,8,4454.16
CAMP0022,,8817.0,237,27,1878.7
CAMP0022,21-05-2026,8061.0,390,54,8008.52
CAMP0022,2026-05-22,3721.0,121,17,4627.45
CAMP0022,,5640.0,110,5,4704.77
CAMP0022,2026-05-24,8653.0,502,19,18964.32
CAMP0022,25-05-2026,3100.0,115,7,3599.01
CAMP0022,2026-05-26,1933.0,16,0,348.16
CAMP0022,2026-05-27,6836.0,250,29,-4138.29
CAMP0022,2026-05-28,6804.0,230,8,1389.04
CAMP0022,05/29/2026,8810.0,135,8,1095.5
CAMP0022,2026-05-30,2630.0,144,3,4483.77
CAMP0022,31-05-2026,18376.0,317,41,7822.8
CAMP0022,2026-06-01,2601.0,71,10,"₹2,543.19"
CAMP0022,06/02/2026,6751.0,314,42,13679.67
CAMP0022,2026-06-03,9789.0,478,22,12821.38
CAMP0022,2026-06-04,4386.0,57,5,"₹1,636.94"
CAMP0022,05-06-2026,2559.0,58,5,724.25
CAMP0022,2026-06-06,4015.0,185,10,"$1,072.11"
CAMP0022,2026-06-07,4215.0,242,17,5276.9
CAMP0022,2026-06-08,9514.0,408,55,13453.86
CAMP0022,06/09/2026,19906.0,417,24,"₹15,145.18"
CAMP0022,10-06-2026,,494,16,18859.87
CAMP0022,2026-06-11,1072.0,16,1,260.8
CAMP0022,12-06-2026,2362.0,139,3,4378.48
CAMP0022,06/13/2026,1851.0,75,4,2396.25
CAMP0022,14 Jun 2026,12631.0,519,29,"$3,192.92"
CAMP0022,06/15/2026,14165.0,408,32,13542.73
CAMP0022,06/16/2026,,104,9,1973.61
CAMP0022,06/17/2026,2334.0,80,6,2036.24
CAMP0022,2026-06-18,16987.0,20384,822,"₹623,253.75"
CAMP0022,19-06-2026,15048.0,414,17,"₹14,599.34"
CAMP0022,20-06-2026,13465.0,146,4,4891.61
CAMP0022,2026-06-21,8356.0,269,21,4688.17
CAMP0022,22-06-2026,6055.0,288,6,9192.39
CAMP0022,2026-06-23,7401.0,416,55,7394.55
CAMP0022,24-06-2026,3486.0,35,2,1400.26
CAMP0022,2026-06-25,7492.0,268,20,6259.59
CAMP0022,26-06-2026,2276.0,72,9,644.41
CAMP0022,2026-06-27,21587.0,290,34,9848.35
CAMP0022,2026-06-28,2140.0,100,12,"₹3,753.05"
CAMP0022,06/29/2026,29677.0,895,118,37626.07
CAMP0022,2026-06-30,5299.0,49,1,734.79
CAMP0022,2026-07-01,12934.0,563,83,"$12,757.73"
CAMP0022,02-07-2026,31148.0,1042,22,5281.89
CAMP0022,03-07-2026,25308.0,267,29,3523.5
CAMP0023,2024-05-11,7065.0,348,47,13589.94
CAMP0023,2024-05-12,1068.0,49,1,323.88
CAMP0023,13-05-2024,4594.0,47,6,1137.37
CAMP0023,2024-05-14,18130.0,905,125,"₹15,307.17"
CAMP0023,2024-05-15,6010.0,186,23,6358.87
CAMP0023,2024-05-16,3317.0,189,5,7735.99
CAMP0023,2024-05-17,6674.0,96,6,1220.87
CAMP0023,2024-05-18,831.0,12,1,443.01
CAMP0023,19-05-2024,12751.0,547,58,12569.17
CAMP0023,20-05-2024,7549.0,66,8,2383.42
CAMP0023,2024-05-21,11681.0,197,5,7133.19
CAMP0023,22-05-2024,3472.0,172,3,4308.48
CAMP0023,23 May 2024,3303.0,31,1,744.99
CAMP0023,2024-05-24,9467.0,123,5,1620.88
CAMP0023,25-05-2024,3448.0,141,10,5081.49
CAMP0023,2024-05-26,3562.0,42,1,1684.94
CAMP0023,2024-05-27,6944.0,411,55,8809.26
CAMP0023,2024-05-28,5697.0,121,4,1273.32
CAMP0023,2024-05-29,3368.0,123,18,2447.54
CAMP0023,30-05-2024,2559.0,58,2,622.14
CAMP0023,2024-05-31,1988.0,24,1,380.83
