transaction_id,customer_id,campaign_id,transaction_date,revenue
TXN0021054,CUST002014,CAMP0175,2025-05-09,992.17
TXN0024833,CUST003552,CAMP0146,17-03-2025,₹697.00
TXN0012551,CUST003936,CAMP0182,2025-05-08,98.99
TXN0007186,CUST004451,CAMP0046,07/19/2025,1094.62
TXN0040524,CUST002466,CAMP0143,2023-02-26,2651.35
TXN0015193,CUST003385,CAMP0076,26-12-2024,13840.1
TXN0031303,CUST007486,CAMP0066,27-09-2023,238.22
TXN0001748,CUST009148,CAMP0015,2023-03-01,302.27
TXN0052307,CUST002799,CAMP0035,30-12-2023,463.48
TXN0003977,CUST007219,CAMP0182,04-04-2026,433.2
TXN0028098,CUST005911,CAMP0107,2026-03-04,135.94
TXN0009463,CUST002646,CAMP0176,06 Dec 2023,2757.14
TXN0005227,CUST008446,CAMP0152,2023-12-16,1220.8
TXN0051690,CUST007210,CAMP0153,2025-11-11,894.54
TXN0018614,CUST001024,,2024-07-13,10986.61
TXN0055148,CUST000952,CAMP0208,2024-12-08,10787.83
TXN0051018,CUST005671,CAMP0021,13 Jun 2024,₹344.37
TXN0032153,CUST009454,CAMP0029,2023-08-15,₹871.38
TXN0021285,CUST002112,CAMP0108,2025-01-29,438.13
TXN0009299,CUST006507,,25-03-2024,719.81
TXN0001473,CUST009071,CAMP0115,2025-10-31,978.37
TXN0055669,CUST004735,CAMP0020,2025-05-10,2220.24
TXN0001605,CUST000359,CAMP0192,2026-06-19,430.4
TXN0055010,CUST001720,CAMP0009,2023-02-19,501.39
TXN0013936,CUST000334,CAMP0174,2024-05-14,237.35
TXN0012970,CUST007309,CAMP0053,2023-06-01,549.52
TXN0029125,CUST005369,CAMP0030,2024-11-07,126.95
TXN0004464,CUST008105,CAMP0159,14 Apr 2026,711.48
TXN0007343,CUST009501,CAMP0145,2023-10-03,334.5
TXN0014118,CUST007509,CAMP0090,2025-12-05,589.33
TXN0011308,CUST000516,CAMP0187,2025-05-27,69.73
TXN0014374,CUST007520,CAMP0181,10/08/2023,412.32
TXN0012883,CUST003452,CAMP0096,04/27/2026,29.76
TXN0014606,CUST001262,,19-11-2024,386.65
TXN0004010,CUST002889,CAMP0017,2025-08-04,16263.03
TXN0001441,CUST000625,CAMP0179,2026-05-22,9062.87
TXN0042380,CUST006978,CAMP0016,08/14/2024,2221.35
TXN0005515,CUST007695,CAMP0076,11-05-2025,2100.75
TXN0022256,CUST005382,CAMP0170,11/13/2025,1233.62
TXN0036732,CUST004634,CAMP0107,25 Nov 2024,514.09
TXN0008066,CUST007368,CAMP0156,,420.46
TXN0055748,CUST000858,CAMP0057,2026-05-20,384.89
TXN0033672,CUST005507,CAMP0187,2023-09-02,1550.95
TXN0040070,CUST007887,CAMP0008,2023-02-18,682.48
TXN0038095,CUST007958,CAMP0140,2026-02-11,690.21
TXN0048674,CUST009324,CAMP0071,2024-01-26,1007.34
TXN0046181,CUST007986,CAMP0111,27-01-2026,929.74
TXN0036167,CUST003031,CAMP0175,2024-01-07,2952.46
TXN0033828,CUST009451,CAMP0188,17-06-2026,293.44
TXN0036944,CUST007962,CAMP0036,06/05/2024,162.39
TXN0035858,CUST000589,,,1038.96
TXN0044697,CUST002630,CAMP0132,2023-06-28,493.12
TXN0025779,CUST000817,CAMP0132,10/30/2023,2754.69
TXN0043885,CUST006117,CAMP0017,04/14/2024,2163.49
TXN0001325,CUST006290,CAMP0117,2025-03-28,165.61
TXN0017958,CUST008008,CAMP0017,11-06-2026,3543.39
TXN0052112,CUST008232,CAMP0220,2026-06-02,302.39
TXN0056871,CUST004269,CAMP0126,05-11-2023,198.96
TXN0051688,CUST003060,,01/14/2025,503.41
TXN0047802,CUST007702,CAMP0200,19-01-2023,363.94
TXN0026915,CUST006786,CAMP0131,12/26/2025,2871.43
TXN0019437,CUST008237,CAMP0056,2023-01-03,6824.05
TXN0048836,CUST004234,CAMP0164,2023-10-13,108.08
TXN0041558,CUST003150,CAMP0151,2024-11-20,164.27
TXN0034393,CUST001879,CAMP0092,25 Nov 2023,1535.7
TXN0056687,CUST005104,CAMP0163,2023-08-22,4841.52
TXN0038580,CUST005241,,2025-01-04,292.32
TXN0012542,CUST008480,CAMP0009,2025-01-17,7144.27
TXN0051916,CUST009647,CAMP0119,2025-03-30,1770.89
TXN0009116,CUST002466,CAMP0075,2024-11-25,3910.63
TXN0004686,CUST002135,CAMP0113,2026-04-17,663.03
TXN0038452,CUST005926,,03-07-2023,85.54
TXN0032000,CUST002283,CAMP0209,2023-11-27,2581.4
TXN0033189,CUST002051,CAMP0143,30-10-2025,665.32
TXN0009316,CUST006153,CAMP0028,03/04/2023,1074.56
TXN0057558,CUST006663,CAMP0119,31-12-2025,6741.24
TXN0027876,CUST004179,CAMP0184,16-09-2024,91.88
TXN0006597,CUST006311,CAMP0103,2023-08-13,1201.79
TXN0027291,CUST008438,CAMP0075,03-05-2026,₹338.08
TXN0025464,CUST008301,CAMP0027,2024-10-08,412.68
TXN0046919,CUST001866,CAMP0049,09-07-2025,419.28
TXN0026495,CUST005777,CAMP0118,,609.45
TXN0004191,CUST009465,,2023-11-14,788.27
TXN0008167,CUST001003,CAMP0089,21-12-2024,81.77
TXN0021892,CUST009456,,05/26/2023,343.81
TXN0051731,CUST000968,CAMP0044,2024-10-03,6912.86
TXN0047119,CUST003847,CAMP0089,2024-12-10,806.72
TXN0017277,CUST007172,CAMP0160,2025-04-12,704.72
TXN0030156,CUST009084,CAMP0004,2024-04-04,325.78
TXN0046892,CUST009188,,2023-02-19,284.67
TXN0043964,CUST004004,CAMP0014,2024-07-21,246.89
TXN0006443,CUST007037,,2025-04-30,46.85
TXN0019675,CUST003385,CAMP0013,2023-01-18,4319.75
TXN0028176,CUST005584,CAMP0037,2023-08-07,360.87
TXN0046353,CUST003947,CAMP0213,2026-05-09,904.67
TXN0027569,CUST007244,CAMP0060,09/19/2024,465.82
TXN0032882,CUST005590,CAMP0122,31-05-2025,818.92
TXN0045625,CUST005691,CAMP0174,2024-02-27,115.8
TXN0034467,CUST009199,CAMP0174,2025-10-17,636.93
TXN0007501,CUST003424,CAMP0018,2025-08-15,494.99
TXN0044298,CUST009368,CAMP0138,2024-03-06,2293.98
TXN0038469,CUST003355,CAMP0114,11-03-2024,3485.98
TXN0043859,CUST003823,CAMP0190,14-07-2025,1532.79
TXN0008469,CUST005122,CAMP0069,10/01/2023,2516.49
TXN0012614,CUST004112,CAMP0115,2025-04-22,15482.77
TXN0052084,CUST002514,CAMP0021,2023-01-20,750.49
TXN0021711,CUST003322,CAMP0107,2026-01-14,2717.13
TXN0038793,CUST001221,CAMP0117,11-03-2024,3520.84
TXN0018592,CUST005269,CAMP0011,2026-05-29,986.27
TXN0015235,CUST001467,CAMP0194,2024-12-25,589.73
TXN0040268,CUST001644,CAMP0044,2026-01-23,2445.6
TXN0005219,CUST004352,CAMP0099,04-05-2023,349.95
TXN0009727,CUST007936,CAMP0214,2024-08-17,649.07
TXN0051302,CUST004851,CAMP0218,08-08-2025,4282.11
TXN0038199,CUST007060,CAMP0024,2024-05-20,273.82
TXN0046180,CUST007214,CAMP0068,08/29/2023,1148.2
TXN0035673,CUST008346,CAMP0179,2023-05-24,2486.77
TXN0032620,CUST002485,CAMP0044,2026-01-22,429.11
TXN0007140,CUST000811,CAMP0055,2023-11-04,512.53
TXN0042076,CUST009884,CAMP0120,2026-05-28,"₹3,349.16"
TXN0021151,CUST007234,CAMP0180,06-10-2024,355.9
TXN0037315,CUST003816,CAMP0143,2023-09-05,₹632.43
TXN0042238,CUST002744,,2023-08-14,2527.34
TXN0010664,CUST007764,CAMP0215,2025-04-06,1494.71
TXN0056387,CUST003832,CAMP0001,2023-08-28,271.17
TXN0035562,CUST007420,CAMP0157,2023-09-13,949.48
TXN0004824,CUST001411,CAMP0176,01/22/2025,266.05
TXN0035691,CUST002865,CAMP0137,2025-03-22,43.4
TXN0014128,CUST001803,CAMP0012,20 Apr 2026,189.39
TXN0015107,CUST008612,CAMP0117,2024-10-15,1811.41
TXN0001909,CUST003560,CAMP0170,16 Oct 2025,311.8
TXN0018243,CUST006633,CAMP0009,03-07-2023,1552.54
TXN0027233,CUST006035,CAMP0138,02-10-2024,25.17
TXN0018146,CUST003258,CAMP0179,2024-11-10,136.97
TXN0019311,CUST001295,CAMP0211,2025-04-03,2056.65
TXN0040738,CUST003033,CAMP0172,16-01-2024,1692.81
TXN0023281,CUST007005,CAMP0130,11-07-2026,6.29
TXN0017066,CUST006842,CAMP0079,2025-08-09,1118.45
TXN0035137,CUST009030,CAMP0077,2024-05-26,161.56
TXN0029956,CUST000928,CAMP0035,25 Jan 2025,846.97
TXN0048448,CUST008321,CAMP0042,05/29/2025,1858.81
TXN0048500,CUST001248,CAMP0045,2025-02-01,178.91
TXN0021967,CUST006893,CAMP0105,2024-02-28,510.37
TXN0008965,CUST002239,CAMP0214,01-05-2023,1316.29
TXN0017825,CUST008034,CAMP0202,03/15/2023,835.26
TXN0035541,CUST001259,CAMP0212,02/05/2023,406.81
TXN0053273,CUST003867,,2023-09-18,1218.11
TXN0032946,CUST005445,CAMP0127,2023-11-24,318.74
TXN0010652,CUST008723,,12-09-2025,659.39
TXN0004242,CUST009097,CAMP0006,2025-04-15,377.88
TXN0021219,CUST008950,CAMP0218,2025-11-27,2038.94
TXN0045320,CUST000276,CAMP0035,2024-01-11,1831.83
TXN0052681,CUST006967,,31-07-2024,236.38
TXN0025806,CUST008195,CAMP0134,,76.8
TXN0045247,CUST009772,CAMP0046,2026-07-19,1132.34
TXN0054903,CUST009794,CAMP0081,2025-10-16,1624.14
TXN0016201,CUST001485,CAMP0171,2024-08-03,1004.46
TXN0049952,CUST005574,CAMP0070,04-04-2026,497.07
TXN0053558,CUST007907,CAMP0181,28-03-2025,110.34
TXN0029284,CUST004763,CAMP0008,2026-01-15,1020.52
TXN0046410,CUST004100,CAMP0010,16-10-2023,₹428.26
TXN0007842,CUST002578,CAMP0046,,1059.96
TXN0048955,CUST005256,CAMP0187,04/25/2024,576.36
TXN0022687,CUST004919,,11/09/2024,654.61
TXN0012766,CUST008729,CAMP0096,2026-01-29,"₹2,820.59"
TXN0043281,CUST002485,CAMP0071,08 Jan 2026,₹101.13
TXN0015511,CUST009011,CAMP0030,20-03-2026,892.51
TXN0032731,CUST002723,CAMP0169,2024-01-14,₹93.94
TXN0032202,CUST000690,CAMP0024,2024-06-26,6327.95
TXN0055876,CUST006385,CAMP0117,13-09-2025,174.85
TXN0038887,CUST004746,CAMP0196,2023-06-21,169.61
TXN0040276,CUST007183,CAMP0100,2024-03-31,76.82
TXN0029796,CUST008988,CAMP0020,2026-02-20,2348.21
TXN0049343,CUST009449,CAMP0200,2026-03-21,1286.78
TXN0023380,CUST001435,,01/23/2025,361.3
TXN0010008,CUST004298,CAMP0086,17-06-2023,7846.83
TXN0001882,CUST001619,CAMP0155,2024-03-19,"₹1,013.88"
TXN0011076,CUST008975,CAMP0129,2025-07-24,2160.99
TXN0022892,CUST009105,CAMP0001,2023-12-27,4638.94
TXN0034741,CUST003836,CAMP0185,2026-04-01,250.54
TXN0001888,CUST006383,CAMP0059,2023-12-05,879.02
TXN0044602,CUST006984,CAMP0018,07/13/2025,542.15
TXN0028529,CUST006803,CAMP0076,2023-09-04,2631.95
TXN0018020,CUST009640,CAMP0142,2024-08-12,3822.67
TXN0032835,CUST006070,CAMP0199,2024-02-29,713.89
TXN0043636,CUST009745,CAMP0099,04/17/2024,1036.81
TXN0047940,CUST002728,,2026-07-27,1554.9
TXN0031304,CUST001673,CAMP0044,2024-11-25,4964.27
TXN0053610,CUST008829,CAMP0105,2024-12-23,366.14
TXN0036050,CUST007594,CAMP0027,2023-04-07,139.52
TXN0036140,CUST002363,,2024-01-08,14396.94
TXN0030178,CUST000178,CAMP0089,02/17/2025,589.21
TXN0005879,CUST005274,CAMP0030,2025-02-22,389.65
TXN0004599,CUST005956,CAMP0189,05/17/2026,7683.52
TXN0024739,CUST000399,,2023-05-01,1367.98
TXN0002748,CUST001452,CAMP0209,2025-12-24,2471.26
TXN0036910,CUST006412,CAMP0078,28 May 2023,"₹4,750.19"
TXN0022790,CUST005151,CAMP0036,2024-05-15,637.92
TXN0057651,CUST006376,CAMP0145,01/28/2026,198.58
TXN0036661,CUST001978,CAMP0014,06/01/2025,771.23
TXN0055873,CUST001101,,21-08-2023,489.43
TXN0036485,CUST007300,CAMP0212,14-10-2025,₹483.06
TXN0042855,CUST005462,CAMP0115,02 Jun 2025,2401.77
TXN0011328,CUST007454,CAMP0087,2024-07-12,3156.64
TXN0021507,CUST007390,CAMP0143,05/25/2026,6619.08
TXN0021798,CUST003147,CAMP0123,2023-08-15,1201.49
TXN0009190,CUST005828,CAMP0027,2026-06-10,1040.67
TXN0031532,CUST007073,CAMP0145,28-08-2024,1117.91
TXN0025627,CUST008231,CAMP0016,2023-12-03,198.03
TXN0043937,CUST006257,CAMP0187,12-01-2026,310.97
TXN0016887,CUST008372,CAMP0118,22-11-2024,180.29
TXN0007321,CUST004294,CAMP0033,03-07-2026,505.63
TXN0025376,CUST002000,CAMP0071,04-03-2024,5245.43
TXN0040487,CUST002121,CAMP0084,2023-04-06,687.53
TXN0051637,CUST009033,,05/11/2025,481.71
TXN0004803,CUST003417,CAMP0042,24-05-2026,724.8
TXN0038651,CUST003811,CAMP0081,12/09/2025,173.53
TXN0056730,CUST006952,,2026-07-30,1045.7
TXN0004710,CUST001286,,2024-07-01,143.23
TXN0043830,CUST003340,,2024-03-29,2883.62
TXN0014949,CUST006169,,,149.74
TXN0004977,CUST008130,CAMP0114,2025-01-05,259.11
TXN0026769,CUST005469,CAMP0030,2026-01-17,848.53
TXN0054694,CUST006809,,,₹230.45
TXN0044958,CUST003893,CAMP0134,2023-11-21,227.51
TXN0009017,CUST009980,CAMP0004,2024-04-30,85.61
TXN0028100,CUST005503,CAMP0089,2026-01-30,1076.87
TXN0031141,CUST006358,CAMP0142,12/30/2024,995.92
TXN0001714,CUST001094,CAMP0011,25 Apr 2025,704.31
TXN0023997,CUST000275,CAMP0162,2026-05-02,921.67
TXN0005987,CUST007010,CAMP0148,01/17/2026,591.36
TXN0000205,CUST000312,CAMP0170,05 Feb 2024,885.41
TXN0025028,CUST003289,CAMP0025,03-09-2025,715.78
TXN0042581,CUST003454,CAMP0098,09-04-2025,69.99
TXN0042728,CUST002384,CAMP0044,,128.08
TXN0056830,CUST004533,CAMP0103,,741.84
TXN0023789,CUST006893,,,595.0
TXN0008399,CUST009261,CAMP0014,25-11-2023,939.69
TXN0026851,CUST005789,CAMP0156,2024-05-11,11064.75
TXN0046586,CUST000806,CAMP0208,2026-01-02,376.95
TXN0057885,CUST001002,CAMP0155,30-10-2025,105.89
TXN0057177,CUST004730,CAMP0039,01-10-2023,7525.98
TXN0054994,CUST006616,,2025-01-03,302.7
TXN0001970,CUST004832,CAMP0012,2024-08-31,59.77
TXN0018553,CUST003610,CAMP0063,16-12-2024,180.29
TXN0055226,CUST007344,CAMP0073,29-05-2025,₹60.43
TXN0033246,CUST009444,CAMP0204,2025-11-20,305.48
TXN0029475,CUST005312,CAMP0008,30 Jan 2025,290.52
TXN0049353,CUST009783,CAMP0113,2023-09-07,720.98
TXN0020386,CUST004462,CAMP0214,2023-05-03,1704.39
TXN0043056,CUST002553,CAMP0134,2023-11-05,435.25
TXN0022053,CUST007107,,2025-01-25,₹644.23
TXN0005940,CUST007816,CAMP0048,19-06-2025,929.54
TXN0012264,CUST005527,CAMP0160,2024-11-10,187.18
TXN0029641,CUST007738,CAMP0071,,1508.78
TXN0010973,CUST003504,CAMP0172,2023-10-20,211.65
TXN0049883,CUST000047,CAMP0139,2025-06-04,401.18
TXN0027236,CUST009347,CAMP0191,,413.87
TXN0048295,CUST008032,CAMP0053,2025-02-14,3300.93
TXN0044273,CUST003756,,2025-04-12,63.35
TXN0031839,CUST005008,CAMP0001,14-03-2026,603.27
TXN0007862,CUST001315,CAMP0051,23-02-2025,688.85
TXN0053433,CUST007182,CAMP0034,13-12-2025,1098.08
TXN0011362,CUST005279,CAMP0154,2025-05-24,371.41
TXN0026628,CUST009114,CAMP0009,2023-08-18,737.9
TXN0039955,CUST000308,CAMP0042,2026-07-27,165.85
TXN0024333,CUST004106,,06/29/2025,919.97
TXN0032991,CUST000444,CAMP0088,04-08-2025,534.83
TXN0054539,CUST000074,,19-01-2023,426.88
TXN0039329,CUST008375,CAMP0001,21-10-2023,₹702.60
TXN0044960,CUST002653,CAMP0019,10 Apr 2023,381.5
TXN0013776,CUST004691,CAMP0129,02-02-2026,654.09
TXN0028714,CUST006728,CAMP0102,2024-07-14,2563.33
TXN0048587,CUST004858,CAMP0013,05-07-2024,1147.56
TXN0013671,CUST008526,CAMP0097,08/01/2025,494.88
TXN0025106,CUST004253,CAMP0058,20-03-2026,291.29
TXN0055163,CUST007498,CAMP0010,06-09-2024,509.88
TXN0019952,CUST008869,CAMP0024,15 Aug 2025,3368.99
TXN0027734,CUST009024,CAMP0126,2026-04-14,4077.5
TXN0056554,CUST006366,CAMP0214,08/08/2023,515.15
TXN0027418,CUST002236,CAMP0035,10/25/2025,202.05
TXN0051112,CUST009824,CAMP0079,08/13/2024,906.14
TXN0009468,CUST000643,,2026-01-16,916.01
TXN0048013,CUST005139,,2024-04-17,404.79
TXN0021009,CUST009162,CAMP0046,13-07-2026,237.16
TXN0032280,CUST007020,CAMP0213,10/01/2024,4233.04
TXN0054976,CUST004330,,2025-04-29,3895.98
TXN0037926,CUST003717,CAMP0212,,737.62
TXN0042016,CUST006778,CAMP0045,11 Jun 2023,267.17
TXN0003375,CUST004289,,2025-10-24,387.6
TXN0035892,CUST006342,CAMP0099,09/06/2024,936.41
TXN0004350,CUST004537,CAMP0053,02 Jan 2024,718.19
TXN0027684,CUST005520,CAMP0197,01-09-2023,677.18
TXN0053674,CUST008660,CAMP0089,06/07/2025,1140.59
TXN0007909,CUST008006,CAMP0148,2024-11-20,85.06
TXN0002409,CUST003428,CAMP0086,05-01-2026,974.67
TXN0039553,CUST005646,CAMP0111,2024-11-24,699.86
TXN0018103,CUST003174,CAMP0058,18-12-2025,242.86
TXN0029851,CUST003896,CAMP0189,2024-08-06,729.32
TXN0034959,CUST006786,CAMP0014,2024-05-28,4902.41
TXN0019640,CUST008434,,2023-12-01,₹723.02
TXN0050101,CUST002345,CAMP0160,2024-10-13,437.84
TXN0019849,CUST005179,CAMP0043,2026-07-03,30.91
TXN0031717,CUST009424,CAMP0190,2024-06-28,3636.63
TXN0001991,CUST002532,CAMP0010,,2041.21
TXN0026995,CUST005250,CAMP0194,2024-09-15,264.42
TXN0056609,CUST007388,CAMP0093,13-02-2023,790.64
TXN0002018,CUST009883,,11/30/2025,₹533.65
TXN0002816,CUST001030,CAMP0215,2025-07-12,489.08
TXN0043626,CUST002279,CAMP0007,24-06-2025,689.9
TXN0024835,CUST005964,CAMP0109,10/31/2025,576.03
TXN0051780,CUST007032,CAMP0184,03-01-2023,716.15
TXN0018067,CUST006011,CAMP0114,2025-04-24,1570.66
TXN0004226,CUST001792,CAMP0215,,445.56
TXN0047596,CUST008660,CAMP0077,22-04-2026,1757.62
TXN0025574,CUST006637,CAMP0191,2024-11-26,635.58
TXN0035314,CUST003142,CAMP0167,2023-11-06,745.95
TXN0011847,CUST008667,CAMP0077,2026-06-05,2442.48
TXN0050181,CUST006739,CAMP0006,19-12-2023,303.27
TXN0042026,CUST000228,CAMP0039,29-06-2025,441.25
TXN0029331,CUST002996,CAMP0032,2025-10-23,870.19
TXN0044706,CUST007683,CAMP0068,2025-04-30,887.96
TXN0011577,CUST009471,CAMP0044,,2123.7
TXN0039211,CUST009986,CAMP0215,2024-01-17,847.13
TXN0024965,CUST002168,CAMP0180,2024-04-03,6936.08
TXN0031482,CUST002124,CAMP0166,,625.29
TXN0053269,CUST006804,CAMP0013,01/31/2024,56.13
TXN0046881,CUST003347,CAMP0110,,1229.96
TXN0012201,CUST002704,CAMP0095,04/24/2025,₹337.41
TXN0035085,CUST002923,CAMP0166,05/16/2023,668.28
TXN0002734,CUST009496,CAMP0036,01-06-2025,1029.74
TXN0015406,CUST004679,CAMP0041,11/14/2025,88.54
TXN0024048,CUST005191,CAMP0001,07/12/2026,601.79
TXN0051691,CUST001084,,27 Feb 2025,1402.37
TXN0047038,CUST007488,CAMP0101,2023-01-17,406.47
TXN0009159,CUST006067,CAMP0008,2024-03-17,1329.0
TXN0056709,CUST002190,CAMP0127,2023-07-11,1818.21
TXN0035992,CUST006885,CAMP0140,05 Jan 2023,751.49
TXN0023037,CUST008056,CAMP0138,17-02-2026,1325.19
TXN0041598,CUST007139,CAMP0042,27 Jan 2026,157.06
TXN0055929,CUST000866,CAMP0028,2023-08-24,275.35
TXN0038529,CUST007400,CAMP0163,12 Jan 2026,2096.52
TXN0012574,CUST004872,CAMP0122,06/07/2026,664.58
TXN0032338,CUST000531,CAMP0031,13-11-2024,89.3
TXN0030217,CUST002932,CAMP0180,2025-11-23,157.73
TXN0042598,CUST005026,CAMP0170,2024-05-12,3052.25
TXN0021846,CUST007113,CAMP0065,2023-03-18,359.46
TXN0039906,CUST002305,CAMP0125,25 Dec 2024,9930.33
TXN0045839,CUST000528,CAMP0107,04/16/2023,35.39
TXN0029876,CUST001926,CAMP0215,2025-02-17,1239.88
TXN0038687,CUST006014,CAMP0003,05/24/2025,204.83
TXN0046029,CUST006278,CAMP0025,09/20/2023,396.86
TXN0057001,CUST001649,CAMP0196,2023-08-05,2322.45
TXN0046780,CUST000721,CAMP0074,10/28/2024,242.12
TXN0036708,CUST009656,CAMP0197,09/20/2023,4907.54
TXN0024304,CUST000464,CAMP0107,2023-08-15,193.5
TXN0002210,CUST008742,,2026-05-14,3624.49
TXN0027352,CUST008435,CAMP0072,06-09-2024,1048.26
TXN0042579,CUST006581,CAMP0177,2024-09-20,₹858.83
TXN0021836,CUST005558,CAMP0218,04-03-2023,124.03
TXN0020999,CUST005529,CAMP0216,2023-10-31,1414.83
TXN0017065,CUST007575,CAMP0003,2025-05-21,723.81
TXN0025322,CUST001154,,2026-05-17,7018.63
TXN0010562,CUST006091,CAMP0127,2024-06-08,2648.81
TXN0022601,CUST008515,CAMP0058,2023-04-28,298.2
TXN0026752,CUST002394,CAMP0031,2023-02-15,1406.18
TXN0029236,CUST007137,CAMP0127,2026-05-01,2465.78
TXN0015886,CUST005760,CAMP0144,2024-09-29,244.89
TXN0042534,CUST008429,,30-09-2025,965.53
TXN0022623,CUST008475,CAMP0049,03/30/2026,1313.87
TXN0004698,CUST004633,CAMP0193,10/31/2023,240.83
TXN0017621,CUST009254,CAMP0164,2026-05-13,313.86
TXN0030101,CUST001988,CAMP0182,2024-11-03,880.75
TXN0051666,CUST002255,CAMP0067,20-04-2025,560.93
TXN0054666,CUST008009,CAMP0177,20-08-2023,3375.54
TXN0052517,CUST007021,CAMP0015,02/13/2026,325.66
TXN0012381,CUST005692,CAMP0201,09-09-2024,1641.33
TXN0031459,CUST005557,CAMP0029,09/13/2023,1160.23
TXN0016703,CUST001854,CAMP0031,2025-11-22,1700.48
TXN0046468,CUST000198,CAMP0084,2024-12-28,599.16
TXN0044337,CUST003990,CAMP0216,2023-10-02,55.82
TXN0041039,CUST009541,CAMP0140,2023-12-17,365.23
TXN0056464,CUST007538,CAMP0188,05/10/2026,67.87
TXN0010572,CUST005569,CAMP0043,2026-02-27,2466.57
TXN0034977,CUST001736,CAMP0164,2026-05-18,300.78
TXN0054341,CUST001881,CAMP0100,2024-06-04,880.76
TXN0030972,CUST007206,CAMP0008,2025-04-12,2453.99
TXN0040666,CUST001041,,04-04-2025,1820.41
TXN0012772,CUST008319,CAMP0042,2023-10-14,1516.87
TXN0041924,CUST002908,CAMP0149,2025-01-24,212.61
TXN0045954,CUST008123,CAMP0217,06/13/2026,376.32
TXN0003917,CUST000659,,26-06-2023,311.0
TXN0021273,CUST007496,CAMP0141,13-06-2024,4791.98
TXN0053798,CUST006918,CAMP0119,2025-01-31,692.22
TXN0054260,CUST002043,CAMP0146,2024-11-24,230.17
TXN0003068,CUST002003,CAMP0004,09/12/2025,310.0
TXN0021170,CUST004025,CAMP0016,05/24/2024,1532.64
TXN0039863,CUST006150,CAMP0015,2024-08-12,750.64
TXN0011939,CUST000432,,2023-05-24,1973.55
TXN0022400,CUST004727,CAMP0116,03-11-2025,2315.67
TXN0049325,CUST003153,CAMP0074,09/25/2025,894.62
TXN0038081,CUST007598,CAMP0082,06-07-2024,294.01
TXN0005519,CUST009576,CAMP0104,10/08/2024,365.63
TXN0005328,CUST007786,CAMP0071,09 Jul 2025,5570.2
TXN0028829,CUST006047,CAMP0138,,252.11
TXN0026916,CUST003733,CAMP0032,,249.22
TXN0042496,CUST007742,CAMP0068,2026-05-02,3474.51
TXN0052240,CUST004265,CAMP0218,17-09-2024,1402.86
TXN0055632,CUST000668,CAMP0016,2023-10-03,1799.66
TXN0025352,CUST000310,CAMP0059,22-10-2025,3417.24
TXN0021904,CUST002444,CAMP0220,02/11/2023,149.33
TXN0026463,CUST008808,CAMP0120,2023-08-19,2099.79
TXN0012463,CUST002285,CAMP0154,13-02-2024,217.11
TXN0052808,CUST005065,CAMP0018,08-12-2025,1122.31
TXN0042039,CUST007005,CAMP0187,2025-08-01,₹384.09
TXN0043103,CUST009191,CAMP0186,2024-04-12,1780.86
TXN0008303,CUST004242,CAMP0111,01-11-2023,951.65
TXN0014895,CUST004999,CAMP0114,2026-02-09,165.96
TXN0019990,CUST008292,CAMP0096,2024-10-16,600.99
TXN0047912,CUST001279,CAMP0007,2024-06-28,287.33
TXN0007212,CUST005346,CAMP0070,11/19/2025,485.34
TXN0040790,CUST009464,CAMP0184,05/20/2024,165.81
TXN0033551,CUST001959,CAMP0162,2023-12-02,339.43
TXN0046814,CUST002139,CAMP0144,2023-09-27,343.93
TXN0054684,CUST005751,CAMP0052,2025-09-06,"₹1,097.04"
TXN0048787,CUST005750,CAMP0061,07 Jan 2025,1880.79
TXN0011298,CUST006910,CAMP0124,17-01-2025,226.67
TXN0012567,CUST009436,CAMP0137,2023-01-03,619.77
TXN0055502,CUST000261,CAMP0131,2023-07-24,459.86
TXN0051576,CUST001727,CAMP0094,2024-02-10,100.74
TXN0051914,CUST005655,CAMP0006,05/25/2023,266.53
TXN0029785,CUST003385,CAMP0188,2023-08-13,2548.76
TXN0017142,CUST004710,CAMP0135,2025-01-10,1546.49
TXN0016103,CUST001851,CAMP0044,18 Jun 2026,626.55
TXN0023834,CUST007349,CAMP0155,2026-03-09,1069.53
TXN0002005,CUST006959,CAMP0087,21 Aug 2023,568.16
TXN0018786,CUST007243,CAMP0112,2023-02-22,1646.36
TXN0000010,CUST008140,CAMP0121,23 Jul 2025,722.23
TXN0002626,CUST004862,CAMP0148,02-08-2023,1955.95
TXN0004247,CUST005734,CAMP0196,2023-04-08,"₹1,145.85"
TXN0000692,CUST007193,CAMP0086,2026-05-28,1800.15
TXN0041536,CUST007964,CAMP0056,2024-08-27,156.08
TXN0026888,CUST004592,CAMP0132,2024-03-27,544.59
TXN0007287,CUST003789,CAMP0107,2023-12-12,364.12
TXN0055906,CUST009954,CAMP0126,2023-10-13,2588.38
TXN0042106,CUST006204,CAMP0139,05/27/2026,425.58
TXN0011109,CUST007740,CAMP0172,2023-07-11,2387.33
TXN0009856,CUST000792,CAMP0139,02-03-2025,2804.6
TXN0016775,CUST004614,CAMP0178,2025-09-09,"₹2,404.54"
TXN0008573,CUST004756,CAMP0143,2023-08-24,3666.65
TXN0052264,CUST002868,,2026-06-18,497.92
TXN0002129,CUST002297,CAMP0159,2024-04-28,223.71
TXN0027710,CUST009913,CAMP0154,15-06-2025,49.81
TXN0006546,CUST003817,,2025-08-20,"₹1,598.98"
